tweet_id,text,label,candidate
1304448914041470982,"@USER i fear you’re right. i pray @USER ‘s 2nd term will put more focus prosecuting the swamp. he definitely exposed it. think what we know now versus election day’16...
#maga #trump2020",AGAINST,Trump
1294357941743689729,@USER glad he has nothing more pressing to attend to  ... we need a chief executive and team who will work hard on behalf of the american people - not one who tweets and tvs all day. so #wewillvote and we will #voteblue from the top to the bottom of the ballot! #bidenharris2020,FAVOR,Trump
1300301559033556992,"@USER @USER naw, your nazi right wing mob is who we need to eradicate. you support putin's orange agent in the oval office. i see this as a seditious act.

#seeyouinnovember 
#expectus
#votebluetosaveamerica",FAVOR,Trump
1305072027678715904,"'macgillis tweeted an hour later that the photo was “from four years ago” — a date he knew because he was the photographer.'

#trump2020 #trumpstroke #dumbkirk
#trumpflu 6,676,601 infected
#trumpknew 198,128 dead!
#maga #qanon #terrorists
#goodbyegop

 HTTP",AGAINST,
1288987122951741440,"my #maga friend jeff (@USER )has a new yt channel! 

political rants w/jeff🇺🇸

“this #cancelculture the left has created claims everything is now racist. the only hate is coming from the left!”

ain’t that the truth! 

click on link &amp; subcribe👇🏾 
HTTP",NONE,Trump
1290774583218450440,"@USER congratulations.

now tell us again how trump learned his lesson from ukraine so u didn't need to impeach him, or how kavanaugh will protect a woman's right to choose.

#voteblue",FAVOR,Trump
1303871087554560001,"it’s amazing that no one but the wall street journal has reported on operation warp speed, executive order 13887, preparing for a pandemic . #trump2020",NONE,Trump
1296646911206842368,"love is more powerful than hate, hope is more powerful than fear and light is more powerful than dark-joe biden. #demconvention",FAVOR,Trump
1303531119179108352,"@USER can someone in #maga post the ""we love you"" video from today please? #trump2020landslide #trump2020 #votetrumptosaveamerica HTTP",FAVOR,
1293673575610818560,@USER expose this. if you #goggle HTTP,AGAINST,Trump
1295788918764232705,"@USER break the law and get a prime time speaking gig for the @USER. be a pathological liar and get nominated to lead the entire #republican party. 

that's what the @USER are telling us without wanting to sound too proud about that fact, right @USER? scif breacher bingo.",FAVOR,Trump
1251365350039404545,"3/ so why did this happen? easy- #trumpisanidiot and #trumpisacompletefailure . this should be a lesson to #america . @USER can't be trusted to actually lead, let alone be a ""wartime president"". 

he can't be trusted with our country, so #votebluetosaveamerica !",FAVOR,Trump
1296276961552211969,"“he has no interest in treating the presidency as anything but one more reality show that he can use to get the attention that he craves. he hasn’t grown into the job, because he can’t. the consequences of that failure are severe.” - barack obama #bidenharris2020 #demconvention",AGAINST,
1225951810554339328,"joe has already said he will bring minimum wage to $15 per hour. @USER 
#teamjoe #biden2020 #only1choicejoe #dumptrump #wevotejoe #demdebate",AGAINST,
1287583322177179649,"@USER i’m sorry but...when was this trump’s fault...stop watching @USER...he isn’t racist he’s given minorities in this country more jobs then  ever before...the economy is growing now, and since cnn doesn’t tell you this he has made 4.8 million jobs...#trump2020 #stopfakenews",AGAINST,Trump
1297335522273251334,"#maga i am keeping track of @USER 
following count she was at 45 now 47 after i tweeted. every follow you give her i will donate into trumps campaign 1 follow = 1 dollar. i owe 2$ so far into trumps campaign.",AGAINST,Trump
1311102561252904961,"@USER @USER @USER @USER @USER good paying energy jobs will be eliminated under biden.  he wants to end fracking, and cars.  there isn't any technology to replace cheap and plentiful oil.",AGAINST,Trump
1239347551012147200,@USER “we can make them whole.” what does that even mean? #demdebate #covid19,NONE,Trump
1296615040150274048,i avoid all the #democrat speech’s and then i get nothing but @USER sound bites from everyone i despise. sickening.,NONE,Trump
1290603412539813889,"@USER have the debates on a stage, on top of a ramp, and make sure they each drink a glass of water first. person man woman vote #biden2020",FAVOR,Trump
1311205386188460032,"@USER @USER dear milq, businessmen pay lots and lots of taxes, just not income taxes, if they have the good sense to keep reinvesting any extra money they make back into their businesses --- thus they build the economy, create more jobs, and better products. trump is a businessman.",AGAINST,
1298099313445351424,"@USER @USER beautifully done tonight, sir. #rnc2020 #rncconvention2020",NONE,
1303447358043193347,@USER @USER @USER @USER @USER @USER @USER @USER @USER none of the #gop clowns have any class and by association none of the people in attendance do either.  all suckers and losers!,AGAINST,
1311080812461383681,@USER i am sending joe biden all the positive vibes i can. i am anxious.,FAVOR,Trump
1292167476994879491,"let's not forget:  the schiff-pelosi induced pandemic panic will cost 22 million lives when it could have been a few thousand...the math here:  
HTTP
#maga #americafirst  blame schiff/pelosi..investigate them",NONE,
1292970063029399552,"@USER @USER @USER @USER my bro in law is a gay dude( nice guy!), but still thinks the left holds the key to finding love. told him to follow richard grenall, scott pressler. any others? he put down ""power bottom"" on his scruff account and i said no love for you, just 1 nighters... 

your welcome #maga!",FAVOR,
1287476467413258244,"that darn nancy pelosi.....
#myhomemadememes #nancypelosi #politicalmemes #politicalmeme #trump2020 #trump #trumpmemes #meme #memes #lol #lmfao #lulz #lmao #funny #hilarious #haha #humor #humorous #havingfun #joke… HTTP",FAVOR,
1289649152893362176,@USER got ya!  #trump2020,FAVOR,
1288257994275221504,"@USER @USER @USER who voted this traitor in office? more sorros paid puppets? a.o.c as well?
#draintheswamp
#trump2020",FAVOR,
1291704051822931969,"@USER silence will be no more come 
november 3, 2020, the outcome will speak volumes #silentmajorityrising #trump2020  wisdom over fear 💪🏼",AGAINST,Trump
1310938668815839234,"@USER @USER @USER @USER @USER #deplorables as @USER correctly told america

wakeup #voteredtosaveamerica2020&amp; #movehimout #trumpisbroke #trumpisnotabillionaire #trumptaxes #trumpfascist #trumpcoupplot #trumpracist #trumpresignnow #trumpcrimefamilyforprison~nothing #maga about trump=#voteblue2020",FAVOR,Trump
1291815712063922178,"anybody else getting impatient? it's time to make a decision
@USER #joebiden #kamalaharris #democraticparty #democrat",FAVOR,Trump
1294766249235353602,@USER @USER ✅ followed as well! fb #trump2020 #protect2a,FAVOR,
1299384564490498049,"🇼 🇴 🇼❗ when #trump gets rolling, the #lies come fast and furious, and it takes paragraphs to detail them. read this fact-check of his #rnc acceptance speech❗
(link)HTTP",NONE,Trump
1295901243722862593,"""as an nea union organizer, i will fight to make sure that it’s scientists, parents, and educators deciding when it’s safe to go back to school—not politicians.” - @USER. thank you, marisol for your commitment to students and educators! #educatorsforjoe #demconvention",FAVOR,Trump
1311222369986506752,@USER i like joe but kamala would have torn trump apart.  says a lot about our world that she’s not the one up there debating him.  still i hope for the sake of america that biden wins.,FAVOR,Trump
1299212653441679361,"@USER @USER obviously a huge misunderstanding about what getting covid-19 means.  they are ignoring the fact that permanent injury or death are possibilities. 
#rnc2020  #gopcorruptionovercountry",NONE,
1288468597032079365,".@USER &amp; @USER should both agree to take this blood test. 

blood test to detect alzheimer's proving highly accurate  HTTP

#biden2020 #trump2020 #reclaimingmytime 

@USER @USER @USER @USER @USER",NONE,
1230326412826955776,"@USER @USER elizabeth warren brought a 10 blade to the stage tonight!

she is amazing!

#debatenight #debate #warren #warren2020 #democrats2020 #democraticdebate #senatorwarren @USER #votethemallout2020 #votebluetosaveamerica #votebluetoendthisnightmare #votebluetostoprussiasgop",FAVOR,Trump
1299022276571140099,"pelosi says biden shouldn't debate trump: 'i wouldn't legitimize a conversation with him'

HTTP

we knew this would happen. nothing will make him rise from the basement. the left will scratch, bite, and eat their own rather than face the president!

#maga",AGAINST,Trump
1311158683900891136,"@USER @USER biden calling trump ""clown"" ""fool"" and ""shut up man"" is something i'll take away.
that shows that #joebiden is mean, nasty, and has no respect for the president of the united states or the office",FAVOR,
1217305650167836675,#warren and #bernie supporters going after each other will benefit no one but the centrists like biden.  though we may disagree on which one would be a better nominee let's get some perspective #demdebate,NONE,Trump
1295512952573919232,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER thank you for the mention great patriot!!! ❤️👊🏼🇺🇸🦅@USER its ‘past’due time, ‘we the people’ take back our country from this sinister left!!! 🤬💪🏼🙏🏼🎚❤️💪🏼🗽🦅🇺🇸 #armyfortrump #unitedwestand #dividedwefall #votered2saveamerica #kag2020 #wwg1wga 🇺🇸🦅 HTTP",FAVOR,
1311235846964641792,@USER why is it biden’s job to control trump?  that is the moderator’s job because trump did not follow the rules agreed upon by his campaign.  chris wallace couldn’t control trump and biden took the high road.,NONE,Trump
1303316714655035392,@USER @USER so take off your china &amp; islamic masks &amp; librate yourselves the american way. 🇺🇸🇮🇱🙏 #trump2020,FAVOR,
